dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc,average_branching_factor_variance_w3,colless_index_variance_w3,sackin_index_variance_w3,total_volume_variance_w3,missing_colless_frac_variance_w3,average_branching_factor_variance_w5,colless_index_variance_w5,sackin_index_variance_w5,total_volume_variance_w5,missing_colless_frac_variance_w5,average_branching_factor_variance_w7,colless_index_variance_w7,sackin_index_variance_w7,total_volume_variance_w7,missing_colless_frac_variance_w7,average_branching_factor_variance_w9,colless_index_variance_w9,sackin_index_variance_w9,total_volume_variance_w9,missing_colless_frac_variance_w9,average_branching_factor_variance_w11,colless_index_variance_w11,sackin_index_variance_w11,total_volume_variance_w11,missing_colless_frac_variance_w11,average_branching_factor_variance_w13,colless_index_variance_w13,sackin_index_variance_w13,total_volume_variance_w13,missing_colless_frac_variance_w13,average_branching_factor_variance_w15,colless_index_variance_w15,sackin_index_variance_w15,total_volume_variance_w15,missing_colless_frac_variance_w15
cifar,val,wres,20,54,a1,0.0,0.0,96,1.9791666666666667,70219.0,1494.021276595745,47,1,0.0208333333333333,307809.0,6412.6875,48,10000,0.89006,0.7728,6.948983348404799e-05,2459281582.333333,9080290969.0,0.0,7.488545921488816e-05,0.0002364940425627667,1478326220.0,26512606489.300003,0.0,0.00019245023870789206,0.0002733491460427283,3631580574.619047,25353604877.238094,0.0,0.000270059589522266,0.00021733773561904355,3126498821.1944447,33474262161.61111,0.0,0.00020452137561305562,0.00025189508835794956,2539821277.4909086,45449304045.218185,0.0,0.0002122114431034071,0.0002947485374398591,2132724995.3076923,61604644356.56411,0.0,0.0002096813194558421,0.0003218033136021479,1931252234.0666664,70466321255.6857,0.0,0.00020280002050468405
cifar,val,wres,20,7,a1,0.0,0.0,153,2.0,160868.0,2173.891891891892,74,2,0.0263157894736842,483427.0,6278.272727272727,77,10000,0.45842,0.4481,2.3606228835703422e-05,2510089089.3333335,15379227432.333332,0.0,2.9412515889738252e-05,4.835766089522719e-05,3119177940.2,8650409676.699999,0.0,5.275716393760734e-05,0.00019239383990244917,2469368622.6190476,18644100944.666668,0.0,0.00016156345127615353,0.00023774900873095115,2726930701.75,31064656721.61111,0.0,0.0002231076870666545,0.00023574186083216464,2522600068.763636,42536721245.21818,0.0,0.00020295827757880048,0.00028379945883264093,2196418915.102564,52298871016.935905,0.0,0.00020928958618183046,0.00031108438844660154,1897385994.2571433,77000209655.42857,0.0,0.00019701812724838086
mnist,train,wres,20,104,a1,0.0,0.0,1743,2.1218026796589524,352223.0,480.5225102319236,733,88,0.1071863580998782,6175653.0,6698.105206073753,922,60000,1.0,0.9869,3.114190384442113e-05,5279275489.333334,5873512891.0,0.0,3.873641188680552e-05,1.70949091645473e-05,2963670705.8,10233534442.3,0.0,1.9476472102397483e-05,6.485221387217032e-05,2079888258.6190474,17618089561.238094,0.0,5.802042935828799e-05,0.00023248650755985714,1862109136.0277777,25744838953.0,0.0,0.00018877657923741678,0.00025308983851922255,2228346570.6181817,35871559690.67273,0.0,0.0002066499354968646,0.00024087656717308042,2172368837.5641026,55735906720.47436,0.0,0.00018131036912941005,0.00027489508946502083,1901190421.809523,68475014346.38094,0.0,0.00019199755108893513
mnist,train,wres,20,142,a1,0.0,0.0,1700,2.1560913705583755,423910.0,619.7514619883041,684,104,0.1319796954314721,5609657.0,6150.939692982456,912,60000,1.0,0.9864,2.3403424085592374e-05,3010982826.333333,14536827391.0,0.0,2.998169876124524e-05,4.816571216173064e-05,2647309786.0,19842555896.2,0.0,3.96861448682863e-05,6.146248179908797e-05,1984315977.4761903,18790574369.809525,0.0,4.9262184296763096e-05,0.00010842344957687279,1600055232.027778,20900564222.77778,0.0,7.18511864615698e-05,0.00024142903663758038,1504753226.8,36857844604.36363,0.0,0.00017128489763358265,0.00023355294946533558,1861882495.397436,49869611292.807686,0.0,0.00018112561750039597,0.00030493806685400946,1929814215.1142857,77525342418.74284,0.0,0.00022748601429082647
mnist,train,wres,20,35,a1,0.0,0.0,1418,2.160060975609756,258199.0,457.7996453900709,564,92,0.1402439024390244,7715331.0,10125.1062992126,762,60000,0.9994333333333332,0.9817,5.0911482675246174e-05,1968518816.3333333,35402475040.33333,0.0,2.649798343931606e-05,8.24444033589557e-05,1592522824.8,19756960433.5,0.0,6.907391168169667e-05,8.390364319805956e-05,1803111969.5714283,21072512737.95238,0.0,4.878300093035763e-05,7.597605323780267e-05,1547027490.25,29724635945.694447,0.0,4.2616039310926286e-05,0.00010406924788118645,1282491371.4727273,32910111218.45454,0.0,6.45738668765399e-05,0.0003142272906131878,1397348659.3589742,56545517135.26923,0.0,0.0002326793554551927,0.00028193643904223366,1685034037.7428567,64475296735.6,0.0,0.00023188140237883376
mnist,train,wres,20,60,a1,0.0,0.0,1813,2.157142857142857,298831.0,412.1806896551724,725,115,0.1369047619047619,7549530.0,7759.023638232271,973,60000,1.0,0.9852,8.20286915394468e-05,5413812.333333334,34235170051.0,0.0,5.233428970815729e-05,7.146144459330534e-05,1427584698.3,28922825673.5,0.0,3.0125974999386573e-05,8.574999678528607e-05,1191810277.142857,27501133958.904766,0.0,5.1208276838406354e-05,7.31287832525529e-05,1354952660.111111,31902793562.25,0.0,3.97590128950682e-05,0.00015114303281429725,1359030376.290909,48839619057.87273,0.0,0.00010937746923518418,0.00017233320017644174,1184637046.102564,45639204785.9359,0.0,0.0001390923964052537,0.0002893405789373764,1470073290.8857143,56440301526.6381,0.0,0.0002167430351285103
mnist,train,wres,20,86,a1,0.0,0.0,1781,2.1497584541062804,277100.0,383.26417704011067,723,105,0.1268115942028985,6715647.0,7046.84889821616,953,60000,1.0,0.9841,9.76806835784725e-06,115205676.33333334,7363135796.333333,0.0,8.071417916453039e-06,5.996307262317633e-05,65383359.5,33595123710.200005,0.0,2.6397604471631642e-05,5.205897799211306e-05,1010170983.8095239,37360856996.47619,0.0,2.065177135048005e-05,0.00016150240970072072,1020328989.0,44076511908.27778,0.0,0.00012442592775143476,0.0001499917298163948,1234474005.1636364,43041422183.454544,0.0,0.00012771670732371254,0.00014604117626575662,1509154532.3589745,46997668859.58975,0.0,0.00011485065203165333,0.00017591173270580893,1565064998.6380954,45787931025.457146,0.0,0.00013958032802597364
mnist,trainUval,wres,20,110,a1,0.0,0.0,2005,2.127388535031847,495717.0,592.2544802867384,837,105,0.1114649681528662,8461136.0,7959.676387582314,1063,70000,1.0,0.9868,1.1110555131356967e-05,67606086.33333333,13638500700.333332,0.0,9.122133974578178e-06,7.142720582132903e-06,64912268.3,11849901185.3,0.0,5.5175702402462375e-06,0.00013370729175930495,284867704.5714286,45953294348.47619,0.0,0.00010819292781541846,0.0001436972568156776,876416165.1111112,45749734451.611115,0.0,0.0001301179211106167,0.0001543147638557064,1305160247.490909,39479480547.96364,0.0,0.00013033445724471395,0.00014685843243054567,1632098712.6923077,41264374087.666664,0.0,0.00012301587599704598,0.0001581938680891883,1732619514.6952379,47128056274.638084,0.0,0.00012254123482071253
mnist,trainUval,wres,20,136,a1,0.0,0.0,1923,2.1547085201793723,477062.0,610.0537084398977,782,110,0.1233183856502242,7929354.0,7690.935014548982,1031,70000,1.0,0.9858,1.112858498352987e-05,84080100.0,3911506911.0,0.0,2.170830771531405e-07,0.00010288617121997509,426483322.7,25154963792.3,0.0,0.0001164716077727862,0.00013370729175930495,289652955.3333333,18551494660.95238,0.0,0.00015191372288247477,0.00013803613494987716,726550810.0,37019135823.02778,0.0,0.0001284759190304287,0.0001313980496209421,1627393103.2545455,40949974323.090904,0.0,0.00011769459687317042,0.00015908920254197704,1616833178.5641024,37863436340.35897,0.0,0.0001324273362567547,0.00014332568685876707,1558038354.695238,44109850026.314285,0.0,0.00011604505566658036
mnist,trainUval,wres,20,161,a1,0.0,0.0,1744,2.123020706455542,417999.0,571.0368852459017,732,89,0.1084043848964677,7022627.0,7608.479956663055,923,70000,1.0,0.9869,0.00019053757404332975,542255277.0,10959099519.0,0.0,0.00020526466665748123,0.0001974470026517834,430843708.70000005,9827107520.3,0.0,0.0002247699688207115,0.00013426180726759383,942816812.4761906,17114828774.95238,0.0,0.00015292242423615578,0.00010950308502084897,1085199373.9444444,15204960305.25,0.0,0.00012465681695281375,0.00013372472026149842,1085691778.0545456,33069206582.4,0.0,0.00012222200851286528,0.00012393650577512437,1591959656.4102564,41893222158.42307,0.0,0.00010690648492730775,0.00021691929815306809,1518635459.495238,42254952153.78095,0.0,0.00017988585427604218
mnist,trainUval,wres,20,187,a1,0.0,0.0,1522,2.13623595505618,439684.0,701.250398724083,627,85,0.1193820224719101,5877259.0,7255.875308641976,810,70000,1.0,0.9865,0.00038232721499707116,506391440.3333333,7776532924.333334,0.0,0.00044617137485128953,0.00019985518751050759,1381283473.7,6587525468.3,0.0,0.00022553045988732233,0.000140950184088289,1364787025.2380953,7084775972.809524,0.0,0.00016499033662016735,0.00011817238425840639,1260046540.6111112,14148079685.444445,0.0,0.00013237957409101668,9.914357585629544e-05,1055877489.4181817,16679072433.0,0.0,0.00010731759563611502,0.00019159820629548302,1018289537.5897433,35779974727.230774,0.0,0.0001694746854175125,0.00018642292882304086,1544605956.9238093,39768085862.780945,0.0,0.00016322079760646655
mnist,trainUval,wres,20,30,a1,0.0,0.0,1397,2.141104294478528,258665.0,453.0035026269702,571,81,0.1242331288343558,8831410.0,11854.241610738254,745,70000,1.0,0.9842,0.0003818288613455252,2713262485.3333335,10258252276.333332,0.0,0.0004404628196092283,0.00020110920608989565,2009771415.3,5304429108.3,0.0,0.00023957394235547133,0.000155178194056325,1613752055.2380953,4531621328.476191,0.0,0.00017201328977129156,0.00011859638067885877,1219728154.5,8496050539.499999,0.0,0.00013307458536677367,0.00017823812569798012,1121006054.6545455,17001917491.472723,0.0,0.00017933936081134338,0.0001672986680656194,1004633164.7435898,16011965570.397436,0.0,0.00016836500442740288,0.00018586568455320333,933814502.409524,31908233764.80953,0.0,0.00017514700458187252
mnist,trainUval,wres,20,56,a1,0.0,0.0,2073,2.1471502590673577,427625.0,513.9723557692307,832,133,0.1378238341968912,10022551.0,9045.623646209386,1108,70000,1.0,0.9856,0.0001923895070163148,1264858000.3333333,1621574265.3333333,0.0,0.00022821820109594564,0.00020871237015137153,2128577062.8,5176620101.5,0.0,0.00023883148696368596,0.00014960602399450608,1574229788.1428573,6288153193.238095,0.0,0.0001699543645549839,0.00021682164898242842,1334439458.361111,7130533375.5,0.0,0.00021627246249916163,0.00019313431401119332,1086756379.018182,8380884992.563637,0.0,0.0002003895826920451,0.00018293023268489467,982589718.5897436,14750893297.166666,0.0,0.00019092957933334635,0.0001601265274199559,971362555.8285716,17239915227.971428,0.0,0.00016548648555937765
mnist,trainUval,wres,20,81,a1,0.0,0.0,2162,2.165330661322645,391467.0,457.8561403508772,855,143,0.1432865731462926,10660510.0,9158.513745704468,1164,70000,1.0,0.985,1.4373459081894554e-05,14638930.333333332,1692239677.0,0.0,1.728244823873714e-05,0.00013274663858185666,892801042.2,6267818574.7,0.0,0.00014342038286870297,0.000257649808490315,1552599119.0,7025035838.952382,0.0,0.00026153077031633985,0.00023092848642666932,1288831486.25,6344059412.611111,0.0,0.00024083141982796877,0.0002181931954686607,1108171203.2,6266779848.272726,0.0,0.00022680653109669432,0.0001823437374351032,1000443630.8974358,9553970843.897436,0.0,0.00019225562491766257,0.0002042578724965414,1004338210.3809525,15221464646.209524,0.0,0.00020545247772342222
mnist,val,wres,20,106,a1,0.0,0.0,372,2.0842696629213484,38829.0,239.6851851851852,162,16,0.0898876404494382,283536.0,1461.5257731958764,194,10000,1.0,0.9858,4.5208478982590995e-05,733131572.3333334,6186886060.333333,0.0,3.4099985685163306e-05,0.00016603127798148172,446055301.8,7286905912.299999,0.0,0.0001441317824003686,0.00025723741624245007,624575920.3333334,6456857870.952381,0.0,0.00025623048346696495,0.0002630012933405127,1182617555.0,6156782190.611111,0.0,0.0002769150674381345,0.00021309953469256438,1117291982.9636364,7211933829.072726,0.0,0.00022596043079737413,0.0002377961487387767,1080406340.5769231,7240463958.576923,0.0,0.00023837006267744525,0.00021210179649371925,948068333.8857143,8780413104.980953,0.0,0.00020791718793526328
mnist,val,wres,20,131,a1,0.0,0.0,331,2.142857142857143,34768.0,263.3939393939394,132,22,0.1428571428571428,255832.0,1445.3785310734463,177,10000,1.0,0.9864,0.00028807808338759413,586989369.3333334,5985949052.333334,0.0,0.0002442168176379491,0.00024339943315843912,404354406.20000005,6344720788.3,0.0,0.0002297303023517004,0.0002215526370369891,330336241.2857143,6009592640.952382,0.0,0.00022107623319709408,0.0002233465283076963,491551930.6111111,7715627796.694445,0.0,0.00022841235911381103,0.0002817895869291488,1072071881.2181816,7004293134.090909,0.0,0.0002838424996298075,0.00024423598668392535,1014420441.3974358,6528547555.141026,0.0,0.0002406437690872479,0.00022057988937037093,931141081.257143,6721133568.552381,0.0,0.0002130200620304417
mnist,val,wres,20,157,a1,0.0,0.0,351,2.046783625730994,36827.0,228.7391304347826,161,10,0.0584795321637426,254833.0,1415.7388888888888,180,10000,1.0,0.9872,0.000479607682733853,393862065.3333334,10053195499.0,0.0,0.0004530410971266268,0.00032956371403591335,301646386.0,6084785794.3,0.0,0.00032241686511473144,0.00022150677515536503,289126948.6190476,6706810180.666667,0.0,0.00022135970042726355,0.00025727928432116927,284110077.9444445,7130100233.5,0.0,0.0002447551203485722,0.00025409583058447265,435461063.7636364,6803943726.0,0.0,0.00023995355662996938,0.00025437263317589924,894052759.8974358,6204683614.910258,0.0,0.0002469372514227475,0.00021915730087075278,876124994.542857,6074221832.400001,0.0,0.00021412227085974148
mnist,val,wres,20,182,a1,0.0,0.0,276,2.099236641221374,29699.0,253.83760683760684,117,14,0.1068702290076335,208962.0,1441.1172413793104,145,10000,1.0,0.9858,0.0006150967046435956,76002496.0,6549783644.333333,0.0,0.0006127534329942353,0.00031418871789541805,289090269.20000005,7480020834.700001,0.0,0.0003121282003013437,0.00033391647614065936,297250697.90476197,6987613081.238095,0.0,0.00031248595301457566,0.00026938580581615097,260698822.6111111,5795418319.277779,0.0,0.00024851312755530303,0.00022928050321827169,251309926.45454544,6128776893.363637,0.0,0.00020823144258134914,0.00022150694455064487,396455682.7435898,6240154000.076923,0.0,0.00020820972498899784,0.00023110773573111623,944444475.2095239,5707409023.209525,0.0,0.00022252117126691365
mnist,val,wres,20,26,a1,0.0,0.0,281,2.1052631578947367,37046.0,313.9491525423729,118,15,0.112781954887218,261087.0,1764.1013513513512,148,10000,1.0,0.9846,8.812912076625975e-05,104587996.0,12354570524.333334,0.0,0.00011896746595083988,0.0004639261979029801,124168620.80000001,7842171100.3,0.0,0.0004381397567357923,0.0003356905514356411,274838634.47619045,6266327395.809524,0.0,0.00030382847351332834,0.0002798909566187389,236297603.44444442,5470909108.0,0.0,0.00024923635393078356,0.00022950687160647274,260355482.2727272,4990554835.363637,0.0,0.0002100337396987494,0.00020621202708423188,519613878.10256404,5543851672.769231,0.0,0.00018605730044624058,0.0012518736717030275,1129352610.8095238,136994508110.1238,0.0,0.00018615634201719537
mnist,val,wres,20,51,a1,0.0,0.0,323,2.1466666666666665,24375.0,188.95348837209303,129,21,0.14,276559.0,1598.606936416185,173,10000,1.0,0.9851,0.0002161816879934322,111911209.33333333,8181229591.0,0.0,0.00021709036605418674,0.00020559197589034009,140645655.20000002,7688650552.700001,0.0,0.00016848571247841495,0.0003501881173739695,119842157.90476191,5544764834.285714,0.0,0.0003123869402628335,0.0002657937379619567,246906803.44444445,4954484942.111111,0.0,0.00024003544440025058,0.0002404068591250278,504750089.9636364,4770031727.290909,0.0,0.00021329356457418995,0.0014396574746950864,1154041314.6410258,159788238065.1923,0.0,0.0001859023335159873,0.001964809406828177,1809152720.352381,246597795806.8095,0.0,0.00016998765163600692
mnist,val,wres,20,77,a1,0.0,0.0,346,2.1165644171779143,38822.0,273.3943661971831,142,21,0.1288343558282208,288327.0,1575.5573770491803,183,10000,1.0,0.9853,0.00036478191561832064,150161148.0,8014684582.333333,0.0,0.00028082502233883945,0.00020681363745713875,137472700.8,4307424579.7,0.0,0.00016533196078304205,0.0001555811621397252,174456525.14285716,5721663286.47619,0.0,0.00013525433410413622,0.00028123339654399017,508891027.4444445,4646318228.861112,0.0,0.000250736970137936,0.0016415666791893577,1199447627.418182,191192299741.69092,0.0,0.00020212035231362185,0.00220547037289085,1856531490.6410255,285325360977.1923,0.0,0.00018852216092501715,0.002998912804489965,1883145333.1238093,350337139104.39996,0.0,0.0001941773554541006
cifar,train,densenet,20,113,a1,0.0,0.0,451,2.0642201834862384,105425.0,521.9059405940594,202,16,0.073394495412844,3418432.0,14671.381974248929,233,50000,0.9916,0.8591,0.0003273842120965436,230138133.33333334,3064812973.0,0.0,0.00021688083141378978,0.00020702646344460804,246187570.8,4378194204.5,0.0,0.00016526756769482813,0.0001611954838218226,634805954.2857143,3474504136.904762,0.0,0.00013540662858346804,0.0017394387732311022,1389958493.1111112,229188130550.94443,0.0,0.00011170377596284975,0.002506299734980575,2087673422.8545456,330567979999.45447,0.0,0.00021196194958941745,0.003265734137650265,1906641208.1923077,399185424372.2693,0.0,0.00021093557203310511,0.0033179425827002773,1978447925.5714285,426332748690.6666,0.0,0.00021299223510289804
cifar,train,densenet,20,139,a1,0.0,0.0,847,2.073529411764706,251433.0,665.1666666666666,378,30,0.0735294117647058,2184985.0,4977.186788154898,439,50000,0.99984,0.8728,0.00012060329818946978,60914545.33333333,773442826.3333333,0.0,7.199381347298148e-05,0.0002007342000762911,801725698.0,2594953025.3,0.0,0.00014961970109057644,0.0022882904361039643,1768903000.0,300598113609.9048,0.0,0.00012446455179673083,0.0026641314686444576,2400870416.0,396884750691.19446,0.0,0.00011388625375584048,0.0033667321693463758,2134086731.218182,444980934656.45447,0.0,0.0001481037432648726,0.003591007533512437,2194180616.9102564,469470345524.06415,0.0,0.00023713143594409955,0.004045982483626732,2491876249.457143,495653224483.69525,0.0,0.00025682492680063456
cifar,train,densenet,20,164,a1,0.0,0.0,264,2.0076335877862594,150641.0,1176.8828125,128,3,0.0229007633587786,2732604.0,20545.894736842107,133,50000,0.95514,0.8371,7.858128709875239e-05,673769689.3333333,1854628120.3333335,0.0,7.64298884125375e-05,0.003223012646444587,1626111873.1999998,416821602436.7,0.0,6.586669915740308e-05,0.0032147865457492378,2642924085.0,475125947999.61896,0.0,0.00011631772109699912,0.003966485467422853,2436360222.861111,522763578387.5,0.0,0.00016001856639669842,0.00363299217079554,2480497978.490909,524277869285.6909,0.0,0.00016692862964188474,0.004009035067533814,2766032581.730769,524683558396.5,0.0,0.0002165996410142235,0.003988571376821875,2491955107.209523,503295621188.55237,0.0,0.0003840605316053468
cifar,train,densenet,20,18,a1,0.0,0.0,290,2.020979020979021,714436.0,5177.072463768116,138,5,0.0349650349650349,4945627.0,33643.72108843538,147,50000,0.8368,0.7736,0.0050684186854727436,1595256101.3333335,691284587187.0,0.0,7.235510188094203e-05,0.003930650181966644,2249771094.8,605796801230.7,0.0,6.290257159260847e-05,0.004670871724030057,1993763264.8095238,594748826025.9048,0.0,0.00012676328635148582,0.0039315666257043035,2743847236.1944447,560154713146.1111,0.0,0.0001824226803464388,0.004397486957356121,3116383776.672727,572749210276.8545,0.0,0.00023559710262214306,0.0038834598488185156,2711132050.5,534408893657.39746,0.0,0.0003464930441842117,0.0034899579313773343,2382692866.552381,507751999155.4095,0.0,0.0002991798771879149
