dataset,split,model,layer,epoch,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,train_acc,val_acc
cifar,trainUval,densenet,a1,4,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e4.pt,5,60000,10,21.829691069781774,25.208383439549664,0.8659694947171016,12.531573332977455,3.7804822963264986,-0.0342645402436936,0.68248,0.6535
cifar,trainUval,densenet,a1,72,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e72.pt,5,60000,10,11.739466690600114,14.227424731889316,0.825129418136179,7.97866389530651,4.915128476442399,-0.0487325063845561,0.9068,0.8019
cifar,val,densenet,a1,103,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e103.pt,5,10000,10,8.361651697733118,10.534246251253808,0.7937588981971916,6.312273814551908,3.1930205438172585,-0.0724392312800953,0.97674,0.8446
cifar,val,densenet,a1,136,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e136.pt,5,10000,10,6.963502841366117,9.469686337951094,0.735346725631123,6.318628639762988,4.172886053838796,-0.0828417857504408,0.9998,0.8732
cifar,val,densenet,a1,169,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e169.pt,5,10000,10,6.548820296402754,8.683968622397243,0.7541275862642312,5.60501379297344,2.8602690258702173,-0.0324806448025769,0.95996,0.838
cifar,val,densenet,a1,200,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e200.pt,5,10000,10,5.715788861584333,8.004364449452584,0.7140840347387273,5.50999353584132,3.139368094195088,-0.0104387948614322,0.97902,0.8529
cifar,val,densenet,a1,53,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e53.pt,5,10000,10,12.502906867545656,14.919714425412332,0.8380124787274618,8.037558796612752,4.443189733334038,-0.0826633570634189,0.97152,0.8372
cifar,val,densenet,a1,86,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e86.pt,5,10000,10,9.848188019325788,11.950328802057268,0.8240934774640182,6.673030770254268,3.2914636351753663,-0.0327030252554797,0.93656,0.8246
mnist,train,densenet,a1,117,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e117.pt,5,60000,10,19.785479186366267,27.428005611738776,0.7213604760930331,18.976691175919044,16.28768257437026,-0.0968248136696929,0.9990666666666668,0.9714
mnist,train,densenet,a1,15,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e15.pt,5,60000,10,21.209049793465685,27.138697148658604,0.7815058209054075,16.820524212235632,11.032597360291277,-0.0934080410499886,0.9457,0.9373
mnist,train,densenet,a1,182,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e182.pt,5,60000,10,19.41221860714827,27.31121705353931,0.7107782333205325,19.18718562214475,17.024254293911575,-0.0992000043435055,0.9999,0.9716
mnist,train,densenet,a1,34,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e34.pt,5,60000,10,20.640876505384828,27.521885616150488,0.7499804625767458,18.13799352580796,14.482664645660757,-0.0942985216688875,0.9720833333333332,0.9594
mnist,train,densenet,a1,67,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e67.pt,5,60000,10,20.13683777617954,27.46695851638118,0.7331295077381799,18.642016533591736,15.278802984422333,-0.0960612972159202,0.9892666666666666,0.968
mnist,trainUval,densenet,a1,0,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e0.pt,5,70000,10,2.54518984510688,3.340901693682337,0.7618272186577196,1.957677212582413,0.4350196947541725,0.9969762229964751,0.0981333333333333,0.096
mnist,trainUval,densenet,a1,130,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e130.pt,5,70000,10,19.7826176646705,27.45068032159788,0.7206603782823469,19.03620536259397,16.460532141649907,-0.097548222735979,0.9992666666666666,0.9719
mnist,trainUval,densenet,a1,163,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e163.pt,5,70000,10,19.7590388165866,27.561160137289008,0.7169160774859223,19.22876600840748,16.715502226547258,-0.0976154729593149,0.9997333333333334,0.9729
mnist,trainUval,densenet,a1,196,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e196.pt,5,70000,10,19.36128870074502,27.36161218371529,0.7076077451411362,19.348577613818296,17.3343589537726,-0.0983433989192861,0.99995,0.9729
mnist,trainUval,densenet,a1,48,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e48.pt,5,70000,10,20.15170322280697,27.388905552496865,0.7357615361512637,18.51906244191303,15.133258975187315,-0.0958540426398137,0.9853,0.9658
mnist,trainUval,densenet,a1,80,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e80.pt,5,70000,10,20.044907315489624,27.43446414789334,0.7306469412863983,18.72292402435356,15.67422599096139,-0.0960759412419061,0.9937333333333334,0.9695
mnist,val,densenet,a1,111,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e111.pt,5,10000,10,19.89328412551196,27.414439173883604,0.7256498664566269,18.87689930682869,16.030518374341025,-0.0968190769185572,0.9988333333333334,0.971
mnist,val,densenet,a1,144,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e144.pt,5,10000,10,19.773107449648872,27.3264715806592,0.7235880194515726,18.87725930962944,16.243532106154916,-0.0969270371312148,0.9993333333333332,0.9723
mnist,val,densenet,a1,177,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e177.pt,5,10000,10,19.689119686122403,27.40796044841499,0.7183723036662887,19.079858825580605,16.720187144809923,-0.0983837547140416,0.9998833333333332,0.9721
mnist,val,densenet,a1,29,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e29.pt,5,10000,10,20.7609569349952,27.413802425203794,0.7573176684131904,17.871968320876753,13.611924469721046,-0.0943154352730415,0.9647666666666668,0.9543
mnist,val,densenet,a1,61,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e61.pt,5,10000,10,20.3233836092156,27.652430096196987,0.7349583215115206,18.761498167371915,15.50735612255631,-0.0953187065831767,0.9891333333333332,0.9677
mnist,val,densenet,a1,94,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e94.pt,5,10000,10,19.961643077650223,27.436919466796144,0.7275468042907508,18.8363844951137,16.018732678206785,-0.0972406324403778,0.9972,0.9711
cifar,train,resnet,a1,125,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e125.pt,5,50000,10,9.158877946606998,13.79501539978168,0.6639266199552011,10.26824542693772,7.808622335470996,-0.0984674087520581,0.99552,0.8544
cifar,train,resnet,a1,158,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e158.pt,5,50000,10,8.105465037137154,11.692501464553429,0.6932190739260881,8.400016327778909,4.464360559855434,-0.0764349760598977,0.93494,0.8184
cifar,train,resnet,a1,190,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e190.pt,5,50000,10,6.666794537929427,10.146687315870368,0.6570414885557709,7.613633946696983,5.186862704127064,-0.0795068094450666,0.96502,0.8386
cifar,train,resnet,a1,42,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e42.pt,5,50000,10,14.432515067175537,18.60798011573328,0.7756089042126969,11.903624895618645,5.26720984206102,-0.064561135948864,0.89526,0.8109
cifar,train,resnet,a1,75,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e75.pt,5,50000,10,13.171888138876382,17.79003461773197,0.740408235391936,12.02334642537856,5.157060798574206,-0.0661509342711786,0.90472,0.8152
cifar,trainUval,resnet,a1,106,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e106.pt,5,60000,10,10.119805459602397,14.019167362999122,0.7218549574000851,9.695349994954633,5.964973986778042,-0.0875719654819972,0.96248,0.8327
cifar,trainUval,resnet,a1,139,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e139.pt,5,60000,10,8.859657858590705,13.663958204315351,0.6483961474496203,10.354660364305255,8.336966841597858,-0.1000852219439298,0.99954,0.8657
cifar,trainUval,resnet,a1,171,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e171.pt,5,60000,10,7.445666430654129,10.82399091236828,0.687885502762772,7.832329527058467,4.57935823924056,-0.0830532839485531,0.95538,0.8321
cifar,trainUval,resnet,a1,23,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e23.pt,5,60000,10,16.98309196788824,21.606068222643856,0.7860334325006625,13.64016772922048,5.418660432676497,-0.0594823107749889,0.8854,0.8077
cifar,trainUval,resnet,a1,56,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e56.pt,5,60000,10,15.079125625999342,20.08394078121571,0.7508051228722346,13.3470926718707,6.6938832190713065,-0.0832255480988305,0.96268,0.8421
cifar,trainUval,resnet,a1,89,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e89.pt,5,60000,10,11.46222717091163,15.626327758179889,0.733520206941232,10.645675217789805,5.462575091439175,-0.0772762833951321,0.93642,0.8258
cifar,val,resnet,a1,12,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e12.pt,5,10000,10,19.85317444806336,25.16461743831409,0.7889320986790025,16.679653803599642,4.032395584115431,0.0031018124082005,0.74782,0.7113
cifar,val,resnet,a1,152,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e152.pt,5,10000,10,8.803904210468783,11.930448954242385,0.7379357008470478,8.008604231934296,3.280941319775273,-0.0770382390625499,0.92792,0.8149
cifar,val,resnet,a1,185,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e185.pt,5,10000,10,7.025504234337226,9.945203673446416,0.7064213529477776,6.98194411847086,3.55398202995786,-0.062538390752117,0.96144,0.8342
cifar,val,resnet,a1,37,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e37.pt,5,10000,10,15.553708110900631,19.83285514460799,0.7842394853133013,12.663347591762204,4.510308472385174,-0.0435291978669578,0.86702,0.7961
cifar,val,resnet,a1,7,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e7.pt,5,10000,10,18.709909701903182,22.88548664425352,0.8175447606923051,13.656715103676229,3.889727588118208,-0.0245387034221294,0.77184,0.7346
mnist,train,resnet,a1,100,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e100.pt,5,60000,10,25.24428623057745,38.040984798920576,0.6636075896566633,28.44228836607005,25.368892701037986,-0.0917287863418682,0.99985,0.9793
mnist,train,resnet,a1,133,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e133.pt,5,60000,10,25.234171361476555,38.36248179261064,0.6577825568714157,28.88242713494672,25.91971133337539,-0.0914390523190853,0.99995,0.9791
mnist,train,resnet,a1,166,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e166.pt,5,60000,10,24.953538457834803,38.256664431085824,0.6522664437404156,28.984964661710496,26.221586608339056,-0.09422468856218,0.9999833333333332,0.98
mnist,train,resnet,a1,199,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e199.pt,5,60000,10,24.667871842725976,38.31890955390358,0.6437519263961685,29.313418760913656,26.53302023235466,-0.0946882506794593,1.0,0.9806
mnist,train,resnet,a1,50,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e50.pt,5,60000,10,25.72486444459112,37.76966011493428,0.6810986481294651,27.6331867004885,23.6041842057884,-0.0889323764730183,0.9971833333333332,0.9754
mnist,train,resnet,a1,83,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e83.pt,5,60000,10,25.45364944732782,37.89061432961077,0.6717666075800807,28.04063401395187,24.71074302843112,-0.0901961639771307,0.9993333333333332,0.978
mnist,trainUval,resnet,a1,114,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e114.pt,5,70000,10,25.243771711119432,38.12724956628427,0.6620926502246931,28.61067918037941,25.669072641295525,-0.0912777029627984,0.9999333333333332,0.9799
mnist,trainUval,resnet,a1,147,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e147.pt,5,70000,10,25.177116716844168,38.21860707542894,0.6587659426507656,28.79945372328999,25.95025798778759,-0.0919389958082956,0.9999666666666668,0.9802
mnist,trainUval,resnet,a1,18,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e18.pt,5,70000,10,26.200096824317576,37.10959382310847,0.7060194986020717,26.31437443862476,21.70324269776897,-0.0863262006325971,0.9826833333333334,0.97
mnist,trainUval,resnet,a1,31,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e31.pt,5,70000,10,25.929728510314245,37.200339147504366,0.6970293579179311,26.68875763177897,22.605990397821486,-0.086397955612144,0.98745,0.9721
mnist,trainUval,resnet,a1,64,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e64.pt,5,70000,10,25.58894155325132,37.73179799336674,0.6781797559117076,27.763683982880355,24.201310029701432,-0.0882117182206189,0.9982333333333332,0.9774
mnist,trainUval,resnet,a1,97,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e97.pt,5,70000,10,25.355304334970644,38.12796029747539,0.6650055271026266,28.5150300443936,25.427167722024667,-0.0912435599803981,0.9998666666666668,0.98
mnist,val,resnet,a1,128,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e128.pt,5,10000,10,25.348367542446155,38.22030810081787,0.6632172476365708,28.62053546793668,25.33642479676328,-0.09221308949895,0.99995,0.9796
mnist,val,resnet,a1,160,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e160.pt,5,10000,10,25.242944987389425,38.31031962573635,0.6589071882979426,28.810865915423623,25.950848988294407,-0.091853488994162,0.9999666666666668,0.9794
mnist,val,resnet,a1,193,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e193.pt,5,10000,10,24.88001764818943,38.224136642877085,0.6508980930201264,29.01742950159536,26.500997167348167,-0.0946846709198858,1.0,0.9808
mnist,val,resnet,a1,45,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e45.pt,5,10000,10,25.74244102033451,37.565440558043214,0.6852692431640535,27.36344331192888,23.75525819304736,-0.0885721239926156,0.9962166666666666,0.9759
mnist,val,resnet,a1,78,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e78.pt,5,10000,10,25.66860074066029,37.943302345023646,0.6764988589356876,27.9476541256826,24.5531182071308,-0.0907655953875179,0.9989833333333332,0.9787
cifar,train,densenet,a1,11,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e11.pt,5,50000,10,21.159454307330986,25.444565685637663,0.8315903116111966,14.05916354660098,4.014853093970384,-0.0742713173019775,0.73818,0.6995
cifar,train,densenet,a1,142,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e142.pt,5,50000,10,6.4879359327494015,9.88052062094408,0.6566390761835668,7.398912054725073,6.9691936726835175,-0.0927705925412094,0.99986,0.8744
cifar,train,densenet,a1,175,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e175.pt,5,50000,10,6.018799875135521,8.60833913103515,0.6991824768422852,6.1045339185919145,4.432375950281874,-0.0417675684848557,0.96776,0.8485
cifar,train,densenet,a1,27,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e27.pt,5,50000,10,17.275271196748157,20.575477229826674,0.8396048851642447,11.102613101096868,5.878203250236147,-0.0910337943902846,0.92928,0.8185
cifar,train,densenet,a1,6,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e6.pt,5,50000,10,21.750287009317866,25.62805139875655,0.8486906269578173,13.442066534086996,4.178565982868736,-0.080560651019905,0.74142,0.7053
cifar,train,densenet,a1,92,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e92.pt,5,50000,10,8.890036398851802,11.38197514567743,0.781062714078057,7.021592727888617,4.702271546165313,-0.0753714477583599,0.95358,0.8302
cifar,trainUval,densenet,a1,123,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e123.pt,5,60000,10,7.04871519185699,10.020639773028645,0.7034196769381105,7.0663717823982,5.76822473342909,-0.0887080800092425,0.99754,0.863
